user_id,name,email,signup_date,city,state
a194eb0a-66be-4f12-a4cd-172c6e887389,Carolina Rezende,aragaoeloah@example.com,2024-02-12,Nascimento,BA
501c81e1-d001-47a3-ae50-45e4dbe8e22b,Henrique Rezende,gcaldeira@example.net,2025-07-14,Fonseca,BA
14dbc915-d883-4ec3-9b85-91b51e72b8a6,Sr. Marcelo Souza,maria-helenada-paz@example.net,2025-04-05,Nunes,MG
cf12ddb8-29ca-453d-a1a1-fde277e3078a,Antônio Duarte,ana02@example.com,2023-10-21,Ferreira Alegre,MA
3a6cdc25-4183-494c-90c9-e35a7f5f93d9,Ágatha Vargas,jadefernandes@example.net,2025-02-06,Freitas de Castro,CE
d598f6b9-80cf-4f1c-9e7a-e43c64cb32a9,Brayan Martins,emanuellaporto@example.com,2023-12-31,Freitas Verde,MS
964097d0-d12d-400a-bfdd-5c2bcaefb1e0,Vitor Hugo Porto,novaesbryan@example.com,2025-03-01,Alves do Campo,PA
816f6742-13a2-435e-991c-77d28337a1a9,Noah Moreira,zpastor@example.net,2025-06-27,Montenegro,RS
1f729b6a-dbcd-4ed9-aeab-cbed5d065737,Josué Freitas,agatha82@example.com,2025-04-25,Viana de Vieira,AC
985b99f3-8874-4a04-a26a-0ab48b357fea,Alana das Neves,dsiqueira@example.org,2025-07-14,Gonçalves,SC
,José Pedro Moura,rafael53@example.org,2025-01-25,Aragão do Galho,CE
74efeaed-c27c-47b2-93b1-23d6a87ef105,Dra. Maria Luiza das Neves,manuellacamara@example.com,2023-10-02,Santos de da Cunha,PA
e90656e6-0595-4b56-97fa-49715049cd29,Gael Câmara,aragaoagatha@example.net,2024-12-19,Borges do Sul,AP
dfafcb68-d1f5-4017-9d24-8602cbf7a0e4,Matteo Teixeira,isaac51@example.org,2023-10-20,Lopes Grande,AC
1ee3b95a-3cbb-4e45-8bcb-f56ed81339e8,Yago Câmara,fernando40@example.org,2025-02-11,da Cruz do Galho,GO
13a4b31d-ac46-4b6c-8df6-2ed069cb7d20,Carlos Eduardo Pacheco,dguerra@example.net,2024-10-07,Rocha Alegre,RO
baec4f79-0941-4263-a31a-5ff29b0735e1,Sr. João Felipe Macedo,vianatheodoro@example.org,2025-05-19,Camargo do Galho,MA
14f54e14-41c4-42c5-9419-addd2c773797,Gael Oliveira,tribeiro@example.net,2024-11-30,da Paz,RS
55e475db-9410-498c-93b7-d45b9d3e6a39,Luara Moura,da-pazdavi-luiz@example.com,2023-10-05,Pimenta do Sul,MS
05fb3c20-864a-4571-8bf6-900a0f8b1078,Stella das Neves,aparecidafelipe@example.org,2025-09-05,Gomes,ES
e7669277-cc78-4232-b742-8e05c99f12e8,Dra. Aylla Borges,gabriellyda-cruz@example.com,2025-03-07,Guerra da Praia,AL
13d92581-860c-4c7c-81cf-5c0c24355db9,Heitor Vieira,amanda25@example.net,2025-09-06,Costa,MT
e2af16d9-fcce-4f3c-b920-921a034aa0ff,Ana Lívia Aragão,mathias86@example.net,2024-05-03,Freitas,DF
5f73425a-2143-4343-a78f-f94a6ecd0dc2,Dr. Kaique da Cruz,usilveira@example.org,2023-11-02,Almeida,AP
394a0da6-150d-433f-a767-b2fd3172db78,Kamilly Nunes,maria-julia00@example.net,2025-01-02,Barros do Norte,PE
e1a63627-8cd6-43d1-8d3a-a0cb6ca8ef44,Leandro Teixeira,dcampos@example.net,2025-06-25,Martins,PA
1b9c5f00-301a-4a47-b4cf-4c8960a76148,Sr. Cauã Rezende,borgessarah@example.org,2024-12-30,Sampaio,RN
908815d8-24b3-432e-a760-288f6510447d,Stella Aragão,vargasrodrigo@example.com,2024-01-21,Macedo,DF
ace63e0c-9605-457b-803c-c43cc9d6eafe,Marcela Duarte,mayasouza@example.com,2024-09-30,Leão Alegre,ES
a81b9e46-ae9d-42b9-b3dd-2b5e2110997a,Cecília Freitas,arios@example.com,2025-02-16,Sá de Siqueira,RS
77358a7a-0c39-4cd5-8a07-538438582d22,Thiago Lima,henry98@example.org,2024-04-20,Ribeiro do Galho,ES
25b503d2-8869-4b0d-a6ee-d1fa2e4ed7d1,Eloah Aragão,cunhabenjamim@example.com,2025-08-12,Leão das Flores,RO
4047f6d9-b54e-4e74-b369-1546141a3fcd,Stella Vargas,auroraoliveira@example.net,2025-05-16,Novaes,DF
f4b656da-e05b-477b-8ab7-522eb6266681,Noah Camargo,eduardomoura@example.net,2025-06-19,da Rosa de Minas,PA
91a2b586-1513-4737-be29-a7c2a3c4b723,Lunna Aparecida,xcardoso@example.net,2024-12-19,Campos de Goiás,PA
444dd0c9-e3c9-4f18-8978-053f838c4c2d,Davi Miguel Aragão,landrade@example.com,2024-12-29,Leão,AC
c7504581-0d40-4166-bc42-42d947a9fbc1,Davi Lucas Castro,caue25@example.com,2024-07-30,Lima,MT
4e069235-ff0d-4b0e-8513-60e9d4f8b5ff,João Miguel Azevedo,lucas53@example.org,2024-11-13,Aparecida dos Dourados,PB
b7242e55-ab6c-42dc-a33f-89c6b7fdc682,Rebeca Freitas,vfernandes@example.org,2025-01-25,Andrade Grande,TO
aa841ca3-8ca6-43fd-9123-3f72a3ad6a0a,Maria Flor da Paz,heitorfreitas@example.net,2024-02-23,da Mata de Minas,ES
45cc6d3f-aad8-400f-8119-4eab4ce0e0e7,Carlos Eduardo Brito,meloemanuelly@example.org,2025-06-02,Cavalcante,PB
b18f8ce3-251f-4887-bbef-1043c2f1bdbc,Rebeca Nascimento,machadomaria-clara@example.com,2025-01-10,Abreu,AM
1e48c3c1-3df6-4d66-adbe-91c8b112159b,Guilherme das Neves,flopes@example.com,2025-04-17,Sampaio,MG
60c06e7f-af26-4adf-a610-47d4603ef5dc,João Lucas Brito,maria-julia95@example.com,2024-09-21,Silveira,RN
c37af654-d75d-46e8-b8da-c955f2808243,Dra. Kamilly da Rocha,cbarbosa@example.com,2024-09-13,Pires de Sampaio,PI
ac30b1a2-3b5e-4fbe-a6d3-fd6a3e585b4c,Apollo Gonçalves,siqueiraarthur-miguel@example.net,2025-01-29,da Mata das Flores,PA
06703bc5-dceb-4654-a598-f6f02ae8e618,Vinicius Nunes,joao-miguelcamargo@example.com,2025-08-02,das Neves das Flores,MA
28bb856b-fa8f-46de-9c3c-b1fed50703e1,Rafaela Araújo,maria-luiza34@example.org,2023-09-14,Alves das Flores,RN
b5666eb1-d481-4f57-8cdd-62af28effc0d,Sr. Theo Costa,efonseca@example.com,2025-06-10,Porto do Oeste,AM
10013303-b87f-4085-8e7a-f8829cb7b768,Danilo Correia,kevin00@example.org,2023-12-24,Costela de Rocha,RO
e3ab9602-01a9-4bbc-8b81-30e3af0d5508,Ana Julia Mendes,pedro-henriquebrito@example.org,2025-04-20,Melo,TO
56870ec3-f557-4ba5-b0d1-1d54a47c95ca,Danilo Porto,calebe45@example.org,2024-08-04,Ramos,DF
0ffa958d-4f0e-4130-a9ad-3ab3be163e06,Dra. Helena Vargas,paulo11@example.org,2024-03-19,Rezende,RN
b65c3047-16df-43d7-805a-4d950fe8c2f3,Yan Câmara,pastorluiz-felipe@example.net,2025-04-06,Pastor,MG
6cd47b00-ce3a-4be1-8839-e67863f8a499,Benicio Cassiano,fonsecadavi-lucca@example.net,2024-09-19,Machado Alegre,SE
6dcb8fc4-6d95-43f6-96be-9c7168e7f8fd,Maria Luísa Farias,luna69@example.net,2024-11-06,Novais do Sul,PE
8eb112f7-d4ea-40de-996f-7a20e54eabb4,Luiz Gustavo Pires,antonellasilva@example.org,2025-04-08,Rezende,BA
,João Gabriel Pastor,vitoriaalmeida@example.com,2025-01-28,Jesus,MA
9d2b1460-d560-4e5e-9c0f-4de5a7a0a3dc,Benício Rezende,mariah78@example.org,2025-07-22,Fonseca de Aragão,ES
5c663a75-2c71-4549-b94a-6634fae1b8c2,Amanda Montenegro,mateusrezende@example.net,2023-11-13,Cassiano Alegre,MS
01bfd677-62da-41ed-a80c-bd9c080cac47,Josué Carvalho,barbara93@example.com,2025-05-13,Costela de Goiás,PE
a8a29088-3127-496c-bce9-5ecc242db05c,Rebeca Cavalcante,lunasiqueira@example.net,2024-10-23,Cavalcanti,PI
ac38a331-71f0-4b8d-b971-a3dab32f5264,Maria Júlia Moraes,maysaporto@example.com,2025-05-22,Pinto da Praia,SC
e98aaba6-68af-422e-941e-391846b94648,Ana Sophia Borges,bernardoferreira@example.org,2024-01-05,Montenegro do Campo,PE
2b62284f-bab2-4c98-a5c0-ed36662b42ef,João Machado,arthur-miguelgomes@example.com,2024-02-19,Nunes,MA
9d02db6e-5ff2-4e1f-abda-383b2d262123,Hadassa Cavalcanti,helena06@example.com,2024-11-30,Albuquerque,PI
3966853b-702a-4242-8db0-a5c833cec7ae,Srta. Marcela Sampaio,cborges@example.org,2024-01-07,Moura,AC
800f4868-0614-4847-b46e-1126362dd10e,Felipe da Cunha,allana61@example.com,2024-06-28,Abreu da Prata,GO
b5016479-7b0c-4b18-95f1-ced1fa811c54,Sabrina Camargo,tsales@example.net,2024-05-14,Alves de Duarte,PA
aaa3a21d-56c1-4f4f-be7a-b095969929ce,Valentim Macedo,livia63@example.net,2024-01-07,Teixeira,PA
88eebf2c-046b-48c1-891d-36621a5d3d67,Cauã Monteiro,samuelmoura@example.net,2024-02-28,Macedo,MA
c610e462-4903-498f-95c1-ad81308245ea,Thomas Moraes,daniel66@example.org,2025-01-06,da Mota Alegre,AM
48376e1e-985a-48b0-95ed-6828531c3422,Thiago Fernandes,fonsecaian@example.com,2025-02-21,Martins Verde,SP
1df7a813-8416-4df8-82c2-cef1b0222261,Sabrina da Costa,maria-vitoriapastor@example.org,2023-11-22,Cassiano dos Dourados,AM
fedf199a-82fa-4ae6-bbb9-2066c8f160ca,Liz da Mata,nogueiraleandro@example.org,2024-12-12,Pereira do Galho,ES
ce30822a-6463-41ca-be1e-b315cf43847d,Sr. Marcos Vinicius Novaes,goncalvesmarcos-vinicius@example.com,2025-03-13,Cunha,SP
75684835-0fc5-4476-b553-10440702d8df,Lorena Moura,nicole42@example.net,2024-12-16,Costa dos Dourados,SC
d14913c5-5db2-4391-938f-48fc3f20a1f1,Raquel da Cruz,,2023-12-31,Ramos do Oeste,MG
f55e4445-ac50-43b5-9b5d-41f83e30fdbf,Vinicius Aparecida,yuribarbosa@example.com,2023-09-26,Almeida,AL
f7d24d42-b223-4fc9-a060-0ab00c278eec,Brenda Macedo,cirinootavio@example.net,2024-09-22,Albuquerque da Praia,PR
8ba04655-2d72-4d87-a481-66a1bb186954,Sra. Yasmin Farias,henry77@example.org,2024-03-02,Lima,RJ
8e99dddb-b226-4e02-b4dd-904ba522ac19,Brenda Melo,leonardocamara@example.org,2024-05-31,Sales,PE
e3f224ad-90e6-423e-8b9b-d4903fdbf657,Théo da Paz,maria-luisada-mota@example.net,2024-11-17,Gomes da Serra,ES
6d476c1c-e61c-4f5b-886a-5a0c2446a14c,Lívia Vieira,heloisada-rosa@example.com,2024-01-13,Vargas,SC
0b26cfb5-d9ae-40d3-bbff-ad14fa069574,Allana Rodrigues,carolinasouza@example.com,2024-10-15,Azevedo Grande,AM
e35355ce-0604-4ab6-821c-823a281c5958,Sra. Clara Pereira,sophiapeixoto@example.org,2025-01-23,Vargas de Cavalcanti,DF
10372dba-0cd4-47e4-b6a9-6cf420709d6b,Srta. Nina Oliveira,ramosmateus@example.com,2023-10-30,Monteiro da Praia,GO
cbcf2d11-e214-4e5d-87b8-25845d4c011a,Elisa Freitas,amoraes@example.org,2023-12-15,da Mota da Praia,ES
65bdaadd-b85d-409a-bf56-eaa36a95949a,Igor Rodrigues,bella48@example.org,2025-08-12,Duarte de Montenegro,GO
64a2e109-5d5c-4826-99f7-f4b85244cbc9,Srta. Ayla Barbosa,pedro-lucas47@example.net,2024-10-19,Vargas,MA
d12c83bd-b6e2-4a46-b2f2-de312768eb26,Pedro Ferreira,da-cunhaalexia@example.org,2025-01-08,Mendes de Cavalcante,AL
df6541c3-f2d7-4d2d-ab65-03b00fa343ba,Arthur Miguel Moreira,cirinomaria-vitoria@example.com,2024-01-14,Teixeira de Azevedo,SC
efb84f4b-0c90-4024-a71f-cbeb822c228f,Zoe Machado,anthony-gabriel33@example.com,2024-07-18,Sales,AC
39f37d35-6f9a-448a-8a3e-d962619f3be5,Isis Cardoso,leandroda-cunha@example.com,2024-01-26,Castro Paulista,MG
3c555500-e81e-42fb-98f9-8c94a7cf6251,Srta. Giovanna Nunes,marinapacheco@example.org,2025-06-05,Teixeira,RS
82b6ae2c-2e2f-4d06-b9c6-a015757b387e,Lavínia Abreu,danilo56@example.com,2024-10-29,Pacheco do Galho,DF
c4918ea8-6b98-41a1-bc8d-bde03d7f39c7,Henrique Moreira,zcavalcante@example.com,2024-12-05,Novais da Praia,MS
23c0dee6-4de8-4c7b-beb3-bbc344d93176,Stella Rocha,cavalcantileticia@example.com,2025-01-19,Correia,MT
7ac73a7f-6f86-474b-89fc-11b3d6c16550,Sr. João Felipe Cirino,luarada-paz@example.org,2024-08-29,Pereira,SC
0fab4e23-c59a-470e-812c-f38789bbb0cd,Maria Luísa da Rosa,pintoraul@example.com,2024-11-15,Cassiano,TO
43e5957f-f637-42f4-ad19-2db6df2fe044,Ana Luiza Oliveira,pintorael@example.net,2025-07-23,Jesus das Flores,SC
a3d0aeb9-f65c-4591-9781-7d3e1b44c575,Eloah Fonseca,pachecoalicia@example.com,2024-10-24,Sales de Peixoto,PA
39f8d129-7bb4-48df-a9cf-c6b4d6465dee,Otávio Fonseca,rodriguesarthur-miguel@example.com,2024-12-10,Viana dos Dourados,MS
faa7501f-9168-45fc-a0cf-153c5e8b90d4,Beatriz Machado,juliacassiano@example.org,2023-12-28,Dias,RO
91122250-4a6d-4a68-bc15-beaf9c738d3a,Gabriel Nogueira,eloahcasa-grande@example.com,2023-10-29,Carvalho das Flores,AL
7bb72082-795f-4655-aa73-22b5cb38acb7,Melina Aparecida,goncalveshenrique@example.net,2023-09-14,da Conceição da Praia,MG
11b86a82-7c31-4bfd-957d-a114aeb39566,Lunna Aragão,zoe83@example.net,2025-07-17,Santos de Jesus,PR
26c78f12-d4b9-49b1-92eb-8dbd4a9b4c20,Luísa Marques,spinto@example.com,2024-04-30,Montenegro da Serra,RN
d6ccf164-dd8b-4db6-96ff-622d4ce4b2de,Melissa Lopes,julianavasconcelos@example.com,2024-02-19,Guerra,SP
7e9a1c78-e5ec-42f3-82e6-142381130cbf,Cauã Monteiro,pimentahenry-gabriel@example.net,2025-02-20,Barros,RN
c574390e-aa79-4d65-849e-efd9c984c6e1,Enrico Cavalcanti,mirellaaparecida@example.net,2024-02-19,das Neves,PR
925f39db-3081-4e88-a5c6-ce44d428a977,Breno Pacheco,gustavo00@example.net,2024-12-09,da Mata de Santos,AL
b8482b96-b048-4910-8b1c-cb4f205a38b0,Ana Sophia Vieira,vasconcelosana-julia@example.net,2025-08-01,Silveira do Norte,PE
cb38d176-3ef4-4950-b48c-2f09c245c33a,Dra. Ana Clara Guerra,smendes@example.org,2024-04-18,Macedo,GO
865d9047-900d-4517-970d-3c0a593dd2e9,Davi Lucas Pacheco,gfreitas@example.net,2024-06-17,Pacheco,MA
47eee282-ee7e-445a-a787-aad8001635c7,Davi Miguel Moreira,gael-henrique10@example.com,2023-10-16,Sampaio,PB
6541e96f-c966-40cf-9caa-e5f43199a8b8,Ágatha Barros,ana-beatriz74@example.net,2024-09-10,Sales das Flores,AP
46bc02aa-1c07-46ed-9dd6-381be9a67830,Maria Júlia Marques,gcarvalho@example.com,2025-04-14,Brito,PI
18293b70-9604-466b-91c3-691eff0bbaa5,Theo Silva,isaque25@example.com,2024-05-14,Silveira de Fernandes,AL
ced36e57-a653-491c-8054-8c9566ac33e3,Isaque Leão,dante77@example.net,2023-09-13,Almeida de Cardoso,CE
4d055b08-cbd4-43d5-9706-32692f405f4e,Luísa Sá,jose-miguel86@example.net,2025-08-18,da Rocha,PR
92f019e8-bc57-4a71-893d-98a645279196,Marcela Araújo,vandrade@example.net,2024-11-13,da Rosa de Lopes,MS
27741689-d6a8-4d3d-9e91-956614579056,Srta. Bruna Santos,luara11@example.net,2024-03-28,Macedo,TO
16b9298e-d805-4f14-8215-85783d766b95,Pedro Henrique Mendes,pnovaes@example.net,2025-08-12,Fernandes,TO
9f95e780-a9aa-4ac4-ba03-2559fc11711f,Ana Vitória Barros,amandanogueira@example.com,2023-11-05,Araújo,MS
ca60c261-eeb4-42ab-a01c-5fae0e3da066,Davi Luiz Costa,ana-sophiapastor@example.org,2025-05-05,Leão de Pastor,SC
43403346-3094-4f8e-a45f-b27520d507cf,Sr. Kevin Costela,xrios@example.com,2023-10-05,Siqueira,RR
886f847f-f532-4a05-8c3b-165c25f893d7,Ester Albuquerque,luiz-henriqueda-mota@example.org,2024-06-14,Barbosa da Serra,PB
2c7272b6-431b-46a7-826f-16eb3c549380,Sra. Agatha Mendonça,heloisada-costa@example.net,2024-06-14,Sampaio Verde,MT
05e06ba5-a549-458b-a3cd-95119ba53c51,Ana Liz Cavalcanti,costarael@example.com,2025-08-26,Montenegro,RS
e2e06f27-858e-4898-9314-73a8a4db79dc,Dra. Maria Helena Garcia,henry-gabrielbarbosa@example.net,2024-11-27,Mendes,MT
9f9cc37e-e1ba-471d-8363-016daac14cca,Sr. Otávio Nascimento,stephanymendes@example.com,2025-04-05,Albuquerque de Azevedo,SC
e67ad470-4f91-47f3-96c4-6f28db8b0052,Melissa Moreira,camilanogueira@example.org,2024-08-30,Carvalho,AP
27b701ab-ca5e-4fcb-b500-169703684388,Dr. Benício Siqueira,,2025-03-01,Viana,AM
cd49176e-daf7-4d36-9ab7-a6e147093436,Theodoro Pereira,limaaurora@example.com,2024-11-14,Lopes,BA
395971c3-45d0-49e2-97db-c93b1c0c1d94,Maysa da Costa,amandada-costa@example.org,2023-12-31,Barbosa da Mata,PI
53e64200-a01e-4144-b021-40d8c97d38fd,Anthony Gabriel Sampaio,jesuscecilia@example.org,2025-07-10,Correia,PI
a22f949b-208c-4f8f-b166-a978e24cad9b,Benjamin Brito,salesfrancisco@example.net,2024-01-21,Macedo da Praia,AC
,Isabella Novaes,mvasconcelos@example.net,2025-01-30,Fernandes de Abreu,PE
d3455f2b-773f-4ec0-89cd-95e382bb53a3,Bento Lopes,vmelo@example.com,2025-04-15,Cirino da Praia,RS
54311ecd-5211-4cc0-a0a5-8088eea00c48,Pietro Cardoso,manuela72@example.org,2025-05-05,Jesus,BA
25073ecb-bc46-49a9-b7e9-81c556581512,Benício Gonçalves,thiagovasconcelos@example.net,2024-08-15,Sampaio de Machado,BA
3d8c475a-8c43-41b0-95b6-7671ae498388,Carlos Eduardo da Paz,isabel72@example.com,2025-07-29,das Neves dos Dourados,SE
5957af8a-d5e1-4797-a7f5-f9e6b905156f,Lívia Silveira,davi-miguelsilveira@example.com,2024-11-27,Pires,ES
6ade29e1-d98d-4343-ac95-5943e6145639,Srta. Camila Cassiano,emacedo@example.net,2024-07-30,Farias de Melo,DF
a7480225-832d-4956-82ed-16f64a2dae5e,Nathan Vargas,pedro-miguelsampaio@example.com,2023-11-20,Ferreira,MG
b46ae58f-6ee8-47b6-ae1c-c13b1c30c852,Juan Macedo,murilocamargo@example.net,2025-01-07,Albuquerque,MS
324eb97a-45c9-48df-9671-1fbe5b2dc623,Raquel Cirino,maria-luisacosta@example.org,2024-02-02,Cirino Alegre,AC
713bb1cc-7dd4-4b7c-81fe-cf9dd121ada6,Vicente Pires,juandas-neves@example.org,2023-11-27,Silveira,MG
10f662b4-7667-420b-8d7f-71a6a2d895cb,Sr. Dom Almeida,tazevedo@example.net,2023-10-09,Jesus das Flores,MS
c30cb4e6-82fa-4f3d-97bc-f2fc32dfe0e1,Ana Carolina Melo,ana-liviada-luz@example.net,2024-06-17,Porto,SE
2a3e7d71-82ae-4677-b8db-0f1461e57410,Marcelo Freitas,hcarvalho@example.org,2024-11-27,Mendes,MS
c185989f-7a9e-4318-a115-ce949cdc9775,Henrique Marques,igomes@example.org,2023-10-16,da Rocha,CE
d839beb9-4680-408d-9603-f2b0c2238a0b,Anthony Gabriel Guerra,calebe22@example.com,2024-07-05,Ribeiro,PB
457c34ee-9134-4c59-96b6-4e17d60c8f9e,Camila Mendonça,mourathiago@example.net,2025-06-12,Sousa,RR
bee28a63-a0a3-49c0-a4f0-a2c47a7b96a4,Camila Souza,gmoura@example.org,2024-09-24,Sampaio,SP
6c8e2a7f-80bf-44cf-a0f6-baf4aff93515,Alícia da Rosa,siqueiralorena@example.net,2025-05-31,Cavalcanti do Norte,CE
1f817468-2b87-4fcb-96fa-f2510ccc4d75,Isabella da Mota,das-neveslucas@example.com,2024-07-27,Rodrigues,PI
c66eb2a4-2a7e-4b81-a8c3-210070da9cb9,Matheus Aparecida,fsilveira@example.net,2023-12-23,Aparecida,RR
e68809d2-2be0-4171-b4f1-55f56dbbd71a,Bárbara Pimenta,allanacirino@example.com,2025-04-27,Caldeira,CE
b77be4e3-6063-41ab-ac1c-ac3b49e18fbb,João Felipe da Luz,kamillycunha@example.com,2024-05-18,Garcia,TO
4f920fbf-4bcc-45ea-90c0-62593b29f42f,Sarah Dias,jda-luz@example.com,2024-11-26,Fonseca de Alves,GO
c802a3e8-47a3-4efd-af85-33ae407d6e5c,Eloá Nunes,rebecamendes@example.org,2023-11-06,Jesus,SP
09f90caf-48d9-44bd-90c4-d38a9618d836,Maria Laura Vasconcelos,lorenafernandes@example.com,2024-03-21,Lima,AC
a00b844a-93f2-426c-b5dc-9345cab524af,Vinicius Camargo,yda-luz@example.net,2024-04-26,Oliveira Verde,SE
496e47ea-8c2a-4aa7-a450-ddb8b78a1fab,Dr. Matteo Aragão,alexandre47@example.org,2025-03-01,Camargo,ES
ac3a7f39-e69a-4bbf-bc2d-08a6004c5ab9,Luiz Henrique Casa Grande,rezendevitor-gabriel@example.net,2023-09-26,Correia de Melo,GO
a0844b86-533a-4b6b-b18c-c5c9d3b0d18e,Dr. Cauê Lopes,maria-luisaguerra@example.org,2025-07-19,Freitas das Pedras,AC
59b79afa-69e7-46f7-8601-1fb5222af7b7,Luana Almeida,enzo-gabrielmontenegro@example.com,2023-12-31,Caldeira do Norte,AP
e222d58c-786a-4742-820a-09949e65dd65,Anthony Gabriel Ramos,siqueiralarissa@example.com,2025-08-21,Gonçalves da Prata,MT
